epoch,train_rmse,val_rmse
1,35.22026259170371,36.26355861923435
2,32.80125503209765,33.773879228889214
3,30.544371056456505,31.44584990878168
4,28.47377786511281,29.305650443411295
5,26.51977491557363,27.302698863692044
6,24.697829839191805,25.423444222416283
7,23.005755655611843,23.69140674772233
8,21.433503754230873,22.079516380855537
9,19.975544193520886,20.58767617938424
10,18.60488690346561,19.177596975241993
11,17.329765247482044,17.87131311906347
12,16.15319031344551,16.67030194162636
13,15.051810355039146,15.536778729846706
14,14.029969040793633,14.489078911841984
15,13.081302037289106,13.519118835955545
16,12.182807659026983,12.595039546216034
17,11.357344889958808,11.7542638731487
18,10.59353706430131,10.976148994643744
19,9.87390278835079,10.23484601194751
20,9.212104229779397,9.557114990512378
21,8.60274429201339,8.938620657680154
22,8.025346903494494,8.344170013229748
23,7.495093032772372,7.8039876087123305
24,6.998348807993531,7.301931815193908
25,6.540066501744764,6.836332509352633
26,6.114316350275718,6.404559555241897
27,5.708907971591608,5.99252527204063
28,5.336265714638902,5.613428797252421
29,4.9954489093237395,5.269850468832928
30,4.679638365196129,4.953185403271004
31,4.3836687073563025,4.652637443957319
32,4.109598364852688,4.379401468583393
33,3.854901876538744,4.129637099031486
34,3.6181759091422983,3.894095525860236
35,3.4004994268743554,3.6783914917318046
36,3.1974320567158614,3.4756815321454297
37,3.0077282159131853,3.289159711854373
38,2.8331786454950625,3.1185960932108543
39,2.672906005295903,2.962516808194927
40,2.5216206782074035,2.81615234814665
41,2.381410362403098,2.678572979428944
42,2.248463174384071,2.551939382465765
43,2.127661688825781,2.4342065646752746
44,2.0173487004031756,2.3298371870496366
45,1.9156822133796705,2.2358698022114263
46,1.82477510936827,2.151727421010805
47,1.7375945649113789,2.0676716602716265
48,1.65406928722222,1.9904015711020768
49,1.5806607124455145,1.922062592662124
50,1.5153923378697332,1.862865715432456
51,1.453268419340284,1.8080257980862044
52,1.3874693844294759,1.7501310745571592
53,1.3296692732306814,1.6972872187863715
54,1.2809675254460386,1.6543840977776878
55,1.2379146776528556,1.6162909885730552
56,1.1967837764932747,1.5826193736646834
57,1.159875334695005,1.5496571540455266
58,1.1229419139314294,1.5162160506019187
59,1.0880345195746315,1.4875960935276302
60,1.0557044369332018,1.460067862639119
61,1.0286803870813592,1.4355133212765565
62,0.9985688453537088,1.4084253527886075
63,0.9723113626375273,1.384886984816396
64,0.9555490769300912,1.3720480093447465
65,0.9380346886087271,1.3579390229285626
66,0.9216689446199411,1.3440093535442061
67,0.9048366815752289,1.3307732737266451
68,0.8888985825996717,1.3195279893178453
69,0.8751754558578521,1.3083602461605173
70,0.8622394081342954,1.2990451724544643
71,0.851842625424104,1.2905227772452652
72,0.839427122679763,1.2766689673181058
73,0.8275572729504016,1.2655266094117148
74,0.8197551880305379,1.2586858003964418
75,0.8065176743581038,1.2490593458599113
76,0.7950308675932714,1.23979529311278
77,0.7867219289199306,1.2331282525443352
78,0.7801482634546358,1.2285247910624548
79,0.7725529867498354,1.2235433291804552
80,0.7635826351504861,1.2164817726504187
81,0.7569594234135653,1.2107614016066746
82,0.750324647810963,1.2040338022545376
83,0.7450277510877924,1.1999495734055168
84,0.7371600511172093,1.1930957093430232
85,0.7277415046191401,1.186656083218087
86,0.7215415931883016,1.1822576121589707
87,0.7139757526248384,1.1778331259756785
88,0.7067571819712556,1.175035414665135
89,0.7006648100645274,1.1728586948613002
90,0.693330352387063,1.1670804594738373
91,0.6892325634827133,1.1649186763922343
92,0.6844965184348253,1.1599822095144987
93,0.6791423929503596,1.1568959307233635
94,0.6759349409912869,1.1534348059960295
95,0.6713194392885868,1.1494875781071134
96,0.6669779441757626,1.1466798603889061
97,0.6632929104105715,1.144569973423692
98,0.6596528782628032,1.140212266318555
99,0.6553658707300622,1.1361092677301345
100,0.6517186839761149,1.1313481609019562
101,0.6461771420037378,1.1274985522720762
102,0.6424456594362858,1.1233602647066925
103,0.6385805232944749,1.1204094132256588
104,0.6345421709641295,1.1181393500092518
105,0.6306303873184532,1.1149971865185155
106,0.6258947105639249,1.111804260759789
107,0.6222216416484426,1.1086987190338704
108,0.6173347528256695,1.1040170044147761
109,0.614924808930795,1.1019225117389266
110,0.6123051399118131,1.0993183754133848
111,0.6099147622089851,1.0974492531921
112,0.6074284938480962,1.0945746580921667
113,0.6043946665878579,1.0925048040290317
114,0.6026169621973969,1.0913521249635558
115,0.5999959851376981,1.0885267264540834
116,0.5980561944823521,1.087562411151492
117,0.5951384191245473,1.0853320187884494
118,0.5924181810286645,1.0834388512523676
119,0.5887782328633411,1.0810447466197723
120,0.5870536176139697,1.0800954040969315
121,0.5851821827230356,1.0787601527485122
122,0.5835411062932881,1.0781185293983864
123,0.5795943052369688,1.0740662797018226
124,0.577937990071643,1.072519071197456
125,0.5746554626279864,1.0700076142553379
126,0.5715848242612599,1.0678012726004296
127,0.5686562824558291,1.0694119559389144
128,0.5667506529710342,1.0683305605325815
129,0.564621839576802,1.0666625413022266
