epoch,train_rmse,val_rmse
455,0.9739963527388031,1.9010508207670183
456,0.9731524604971398,1.9010106172198473
457,0.9728668942551479,1.900895341799157
458,0.9719452261507815,1.9009218803819297
459,0.9715949213794843,1.9008647143031283
460,0.9709676820997742,1.9007363889465874
461,0.9707709235705613,1.9003852765536746
462,0.9702799907014698,1.900226000891278
463,0.9699121053140385,1.9000851379279933
464,0.9697559479703938,1.9000404860404705
465,0.9694938577909746,1.9002857041459675
466,0.9689109748495579,1.9000031074738648
467,0.968574628974563,1.8999826145179501
468,0.9683048709255467,1.9001047683998917
469,0.9680245976941362,1.9000080310786127
470,0.9677309763393308,1.8999215932170144
471,0.9672731305494734,1.899851108347733
472,0.9668035823572815,1.8998852161289965
473,0.9665989323080968,1.8994765256566606
474,0.9658433164317215,1.8994643951627885
475,0.9653093596224002,1.899398431152672
476,0.9651663023495956,1.8991507184594012
477,0.9649194815682596,1.8991657545719864
478,0.9646070200794196,1.8993808286414011
479,0.964344803919823,1.8992599620932389
480,0.9641361001349398,1.899166321355251
481,0.9638583590567295,1.8989463479756532
482,0.9636249462938513,1.899027644654724
483,0.9630555200307532,1.8990425654126875
484,0.9623668579561585,1.8991003934771225
485,0.9618119148473953,1.8992366964225564
486,0.9615849485224081,1.8994369944788008
487,0.961212616722252,1.899493280424933
488,0.9604912752686616,1.8994716060073655
489,0.9602757282743128,1.8997393851085
490,0.9599295870873161,1.8995017820604028
491,0.9591774487606335,1.899333920357112
492,0.9590548454846606,1.8990766485655088
493,0.9585813627918198,1.8988958351456837
494,0.9583944935866477,1.89866751819531
495,0.9577939062857018,1.8982662991085586
496,0.9572130955685895,1.8982342053136474
497,0.9571012529948253,1.8987089336098577
498,0.9569582776877279,1.8984924287090421
499,0.956650060524814,1.8982548882740768
500,0.956448883556716,1.8980735265200606
501,0.9562990582824505,1.8980324436003178
502,0.9562105833729052,1.8979439458042406
503,0.9557698777206483,1.8976064356857016
504,0.9554931172049329,1.8973804275281207
505,0.955326920880238,1.89723336229844
506,0.9548850806063344,1.8969320651186068
507,0.9543546683790043,1.896905680192009
508,0.9540971600425968,1.8970701866723854
509,0.9538405125355025,1.8972804729541173
510,0.9532865495721218,1.8968528946472725
511,0.9527779481273363,1.8966930712615344
512,0.9526838494792288,1.8964874182949807
513,0.9522791471287481,1.8965354588822587
514,0.951995434217866,1.8964521683502045
515,0.9517912838148331,1.8965046473708618
516,0.9515545440199178,1.8967903636023542
517,0.9513698352175555,1.896754930029875
518,0.9512440277204501,1.8968061441446895
519,0.9510087141400548,1.8968942668830964
520,0.9504452046411495,1.8965856786574402
521,0.9501383166613085,1.8967180927548972
522,0.9499852916950218,1.8965851838172583
523,0.948730098433659,1.8966136352685365
524,0.9484331172198052,1.8970103693453528
525,0.9482796239575395,1.8969211249318163
526,0.9480492776157373,1.8970248051948742
527,0.9475430661834039,1.8967528365635113
528,0.946902508410573,1.89656148901543
529,0.9466548491383618,1.8964115936514605
530,0.9463880612531645,1.8964416876949164
531,0.9460835455469229,1.8964163032218186
532,0.9459720527476309,1.8958508910740834
533,0.9453395632072689,1.8958440897769573
534,0.9446576535219463,1.8956717350780357
535,0.9445605330344382,1.8956698512397496
536,0.9442842844792939,1.8951304740664132
537,0.944057074622839,1.8951966224201213
538,0.94380373562993,1.8951507992351566
539,0.9436545916174509,1.8952944373003962
540,0.9435055415666928,1.895279818503737
541,0.9433842036966963,1.8954771430480173
542,0.9432848796035475,1.8954397290119949
543,0.9430266299992283,1.8951825369691067
544,0.9422435666417058,1.8944734453739658
545,0.9420522787415617,1.8945395950045516
546,0.9417751607215649,1.8942565201875736
547,0.9416820847802372,1.8943822952619283
548,0.9409846602266844,1.8938773389337458
549,0.9408234480005974,1.8937870900300924
550,0.9405522596879198,1.8936976865254307
551,0.940241491027714,1.8939212192866026
552,0.939955876433046,1.8937793085578014
553,0.9397567910827718,1.8937997265756545
554,0.9395841381054778,1.8939290312110266
555,0.9392586599314927,1.8936325467026849
556,0.9391045414047833,1.893620421392735
557,0.9387072336069643,1.8935090460191437
558,0.938171559863,1.8936703990620447
559,0.9380245971979784,1.8937816543897519
560,0.9379489726209564,1.8938697945824245
561,0.9378486295003652,1.8936348182692482
562,0.9374712056650782,1.8936578871921796
563,0.9371678057493413,1.893480421018054
564,0.9365541341062085,1.8934753063165746
565,0.9360409378124499,1.8932551484892999
566,0.9358942607128365,1.8930002048093586
567,0.9351413694385327,1.8929999784908682
568,0.9350132183453581,1.8926755871213483
569,0.9346681237756036,1.8926802478895828
570,0.9344692050597061,1.8925320535431733
571,0.9339495241790955,1.892001072568211
572,0.9330703140329689,1.891983244510509
573,0.9329400857193888,1.8920104406309897
574,0.9323190346571185,1.8919194019379433
575,0.9320291733854107,1.891927752597555
576,0.931836075738856,1.8917947868199538
577,0.9314973808883714,1.8915614009238777
578,0.9313262854562732,1.8915507439763732
579,0.9308044272420493,1.8915345217463329
580,0.9306012325149676,1.891031635504203
581,0.9304431962290743,1.8910759994645563
582,0.9301316895669224,1.890890196419275
583,0.9300346209230982,1.890731762211042
584,0.9298509708595109,1.8909773415011868
585,0.9292338647449784,1.8907600157713458
586,0.9291016505380444,1.8904804617356277
587,0.9289993055537333,1.8901458755295766
588,0.9288193975060618,1.8908288312293038
589,0.9287530137259566,1.8906750763398439
590,0.928328563787915,1.8905339983049123
591,0.9280144939827125,1.8902293564937882
592,0.9277965901310523,1.8900066366843968
593,0.9275743965865354,1.8901518622076132
594,0.9274547939428149,1.8901727425840722
595,0.9273886669577329,1.890080601919742
596,0.9268101050626837,1.8901865967310496
597,0.9266502772615871,1.8901367553599087
598,0.9263341361286183,1.8901075413495607
599,0.9262199498578639,1.890082475977255
600,0.9258387402074897,1.8899693806867772
601,0.9256989259941883,1.8899301916927707
602,0.9252782064224238,1.8895212857620236
603,0.9251056825858222,1.8891352325070374
604,0.925000886446052,1.8888755395451533
605,0.9243690890441145,1.888868791744374
606,0.924307822736781,1.8893485227821891
607,0.9241560065635305,1.8893906892347885
608,0.9239827746283806,1.8892597828746174
609,0.9237498312782847,1.8892367275340711
610,0.9236309354382289,1.8892333474920702
611,0.9235131012283027,1.8894891050956482
612,0.9232376180740757,1.8893433745343775
613,0.9231128438603959,1.8892960959952199
614,0.9229256463093398,1.8892300203971975
615,0.9224918188795472,1.8892219057663358
616,0.9222180586169146,1.8890247917145782
617,0.9219684586696876,1.888994768274706
618,0.9216022542866352,1.8889829456600715
619,0.9213363733652732,1.8889061876919129
620,0.9206153556627236,1.8888532548227002
621,0.9200586065513789,1.8884319663975377
622,0.9199960087208211,1.888492985694211
623,0.9196969503059166,1.88869874962456
624,0.919571017053246,1.8883808677871106
625,0.9193399638097887,1.8883846101832087
626,0.9192732215413577,1.8883632451627859
627,0.9190416307918361,1.8879934845334894
628,0.9188117796300141,1.8877436391268767
629,0.9187084287834526,1.8877470899189988
630,0.9185373630579371,1.8874484763488155
631,0.9184196452975798,1.8871700735640564
632,0.9182892123704579,1.8871134505943667
633,0.9181096943672599,1.8869226662167158
634,0.9179721164747862,1.8866978742981886
635,0.9177262480350523,1.8868216885029028
636,0.9176012153249107,1.88699778006847
637,0.9173346292272078,1.8875508366213645
638,0.9168911720077715,1.887433189175463
639,0.916745920914796,1.8878529042529946
640,0.9163666603585665,1.8877065950289855
641,0.9161841679208647,1.887463099427885
642,0.9160354430814258,1.887805923732575
643,0.9158548221280779,1.8877842174819779
644,0.9157209709524743,1.8876182945847617
645,0.9154725298272784,1.8875175222676064
646,0.9152688735894238,1.8875544773227575
647,0.9152370226160382,1.887726461461944
648,0.9151706852359819,1.8877328991767723
649,0.9150629325599794,1.887708789597906
650,0.9149416111999499,1.8875838039938586
651,0.9148573336594458,1.8872136564627482
652,0.9147509287429542,1.8871270191346323
653,0.9146318719916646,1.887114367466437
654,0.9145017667873608,1.8868954731632936
655,0.9143896819171212,1.8867970432296308
656,0.9142919312228028,1.8867899770208894
657,0.9141650693589969,1.886620996685142
658,0.9139579893922468,1.8863171486502717
659,0.913700901062669,1.8862908837711703
660,0.9135306255386143,1.8863164631853988
661,0.9130011606103257,1.8862525083884212
662,0.9128125649557837,1.8860181935533533
663,0.9126722378033056,1.8861332379153524
664,0.9125562563944681,1.886192248638704
665,0.9124507883878483,1.8861506675060116
666,0.9121152522479509,1.886096329901823
667,0.9119993578740242,1.886112462761057
668,0.9117638585648538,1.8856394340519058
669,0.9114945387455154,1.885307047681109
670,0.9114062090424474,1.8852748991597534
671,0.911319878908017,1.8853900045688377
672,0.9111447163576026,1.8849977858346256
673,0.9110612225078825,1.8850737427369917
674,0.9108197492074035,1.884955625743728
675,0.9104316471476565,1.884868733002508
676,0.9102833003863108,1.8847990135897243
677,0.9099646963970703,1.8853415171598527
678,0.9096270394043656,1.8853744309572589
679,0.9095190213007729,1.8853247767139576
680,0.909393466254361,1.8851838775191427
681,0.9092220501044934,1.8850038457905356
682,0.9091096331969822,1.884904849603423
683,0.9087625261856488,1.8846701628098073
684,0.908665586032777,1.885148604556244
685,0.9085072666151736,1.8849699562718087
686,0.9083209279867714,1.8848066268348496
687,0.9081492516155405,1.8848257027417188
688,0.9077920020378796,1.8852500139779051
689,0.9076988143544111,1.8853914250464519
690,0.9073864085361777,1.8854067841378555
691,0.9071362518961695,1.8851589814441236
692,0.9070017488549595,1.885091835245874
693,0.9069130588298876,1.8852681340174442
694,0.9068110692466738,1.8853608598428293
695,0.906507268706283,1.8855281428981205
696,0.9062689028030549,1.885463561479071
697,0.9061937462426805,1.8852096605118493
698,0.9056739688196428,1.8852678487421306
699,0.9053876363598442,1.8855225318780233
700,0.9053060778447307,1.8855010973795994
701,0.9048816301675373,1.8849167093128505
702,0.9046043851636097,1.884821362643967
703,0.9044948867876795,1.8846860197676114
704,0.9037398161981499,1.885133150814923
705,0.9034719685899942,1.8850564898133007
706,0.9033377132875232,1.8849465452172667
707,0.9031641034643786,1.8848048101373531
708,0.9029398954668976,1.8850513000114044
709,0.9025900281052093,1.8847352207566268
710,0.902471029221355,1.8848782870740053
711,0.902296906531013,1.8846631810131325
712,0.9022051433086624,1.8845539719247144
713,0.901971287340433,1.8847252468658842
714,0.901816829588533,1.8846715526854236
715,0.9017012647142081,1.8845209181987213
716,0.9015696829673157,1.8847250442376138
717,0.9014748719014095,1.8847579187132297
718,0.9013745288686812,1.8846956927592065
