epoch,train_rmse,val_rmse
1,509.0873629439146,421.0969714651832
2,485.5163613497722,403.0331145269327
3,462.9928098861059,386.1341890938142
4,441.56945555130756,369.83392049119226
5,421.2943586913822,354.69712975754146
6,402.33157620503107,340.68240359136735
7,384.0913541624924,326.8291416255881
8,366.78725112520476,314.178583623891
9,350.38252401471277,301.96681653183845
10,335.02908444532756,290.60230415423774
11,320.30207136315164,279.63139665703795
12,306.2559427451955,269.4384846490496
13,293.19227376901443,260.00546158374664
14,280.6245035473837,250.9964276406011
15,268.7766124206051,242.6583160551605
16,257.5878059438038,234.77161267511576
17,246.88563128051504,227.571765781776
18,236.95258255318876,220.42407643321357
19,227.54859379401597,213.63851639886013
20,218.54178060251598,207.72072418984027
21,209.95276816061613,201.8081064429739
22,201.9694304366182,196.71181217152593
23,194.3896536084643,191.15944762607575
24,187.20179561994436,186.27492493325764
25,180.43918891841022,181.7496723190073
26,174.04322072054856,177.59131970243683
27,167.9069479175445,173.35473552768565
28,162.26252487931606,169.49891891549544
29,156.89616616896458,166.20613223422765
30,151.79359846306897,163.04022228833708
31,146.93470539805023,160.09806716465022
32,142.46660188859974,157.40594124112002
33,138.28705230400124,155.26870026710355
34,134.22516845068586,152.72586879465354
35,130.5013032422664,150.3401368331337
36,127.05940820071838,148.69818023507673
37,123.78024984068992,146.99076882566675
38,120.64176582089212,145.12721097562562
39,117.7438721669581,143.70572926573837
40,115.07817209244814,142.1035302052712
41,112.53083999754834,140.73678704781372
42,110.1490195916895,139.47700005391803
43,107.91572547914548,138.22548366555498
44,105.78137939588736,137.1299782480869
45,103.66017737121781,135.56616667156914
46,101.73896985476722,134.29021675873074
47,100.06284714149811,133.1074100331512
48,98.43927896403252,132.22099110116534
49,96.934916686277,131.2919685270137
50,95.49915731287184,130.43073732571966
51,94.10918393554375,129.53995473204992
52,92.75368672980534,128.66359305378126
53,91.43328256874335,127.88024245195427
54,90.27745129389221,127.2087290595599
55,89.23844344324294,126.68990116336347
56,88.19653585305868,125.85655724245154
57,87.25077364632617,125.28071659877695
58,86.31217105426185,124.82294719512026
59,85.46659660758561,124.26989384803213
60,84.58321504585314,124.03593647885621
61,83.76322830233484,123.50313641712832
62,82.98714195667483,123.06632496499218
63,82.31089767074197,122.6791318970726
64,81.6085435995439,122.2658491151378
65,80.95088148603797,121.70437835087901
66,80.302157646352,121.15867213762967
67,79.75948589728993,120.86692083909371
68,79.23591081528045,120.63508569942151
69,78.74243679170748,120.25605146087959
70,78.24262205204086,119.98113350256497
71,77.74540372964279,119.68385970064561
72,77.31093682728887,119.3719527885058
73,76.81938617199833,119.01623566800077
74,76.40911518076157,118.71966252681541
75,76.01794025086392,118.58621969221824
76,75.6348622153118,118.12331799703101
77,75.26642468852057,117.97750261887322
78,74.89385211569899,117.72795656709027
79,74.55520343326327,117.44539283524122
80,74.27465386961372,117.28215127346202
81,73.97704039233346,117.0800508903864
82,73.71963943196467,116.9359324743626
83,73.48932528469093,116.84179654765961
84,73.21453078519352,116.63683258826876
85,72.9223492015462,116.17183053379169
86,72.64067476186337,115.81798808776229
87,72.41274663301868,115.74055296112775
88,72.15987963782369,115.5701368612365
89,71.79454543391593,115.45150539252899
90,71.56136714551083,115.35286201796463
91,71.35142947634455,115.25769556901218
92,71.18825280131816,115.04337324304548
93,70.97170594478433,114.85693536222706
94,70.77844163681729,114.6972806083858
95,70.5498933485935,114.56811231289498
96,70.35337111398096,114.3705963694604
97,70.01202531613038,114.14231603202666
98,69.82136511543663,114.03157154915478
99,69.53039138573831,113.83218307701371
100,69.30857864635004,113.6569871699055
101,69.15569775610973,113.570856878489
102,68.94708044282604,113.42156059407725
103,68.77133881578857,113.19601324112001
104,68.4618659513652,112.95490554970075
105,68.2090104235392,112.95007174415666
106,68.04869290706212,112.76091950898842
107,67.90575357372163,112.6809726677516
108,67.7129795897068,112.55205123638353
109,67.57906759517064,112.45639069568405
110,67.40041189673066,112.29830176295029
111,67.23383908362324,112.20007083623915
112,67.10216112330053,112.1125375113536
113,66.84409320208051,111.96083843681845
114,66.66036315437475,111.88331458038407
115,66.48407134609536,111.74494540429426
