epoch,train_rmse,val_rmse
1,440.5120058230025,339.3308996731592
2,419.832136095748,326.65420549294004
3,400.1432110757888,313.8110254310397
4,381.4004376500374,301.77145481511076
5,365.11629011814705,291.09044253705554
6,348.21675711653825,279.9856303155379
7,332.20724286958006,269.8007220768672
8,317.06301444788727,261.0857674434086
9,302.6948820524718,251.8840082826955
10,289.0825431940528,243.3388115823347
11,276.18234101826636,234.91577340647953
12,264.5043800537317,226.32855827903762
13,253.97088344808773,219.39966442575434
14,242.97001214760107,212.4023842935167
15,232.54373199598675,205.783838722107
16,223.7614871039723,199.46537184510333
17,214.4452958543492,193.8126228984868
18,206.5657593793945,189.62154852114733
19,198.21863003886045,184.31733158336985
20,190.27575901270177,179.36025105934587
21,182.78014733145443,174.94334693476839
22,175.72468497796487,170.8724021499086
23,169.95224683205348,166.95155006910903
24,163.5492175471025,163.13270043868968
25,157.3676086074377,159.75577591971006
26,151.74440176320545,156.213948941373
27,146.50136553894413,153.441122219895
28,141.30841486264737,150.196890209514
29,137.1828796947177,147.17291452397777
30,133.37641676759938,144.01360248571075
31,129.7987088987368,141.26722362320672
32,125.53800042590619,139.01609316779678
33,121.58825897553194,136.87476902043355
34,118.63054609208751,134.33711108459664
35,115.12816024138951,132.35664726420256
36,111.92540647621412,130.347803680259
37,108.91226217840229,129.1332475944743
38,105.79209596436438,127.34733329994387
39,103.06425208737267,126.01091431717448
40,100.52835269326475,124.76855876475672
41,97.99217489453098,123.1548872294208
42,95.85247656605726,122.03081896815527
43,93.62872820856106,120.69338379673955
44,91.64905730944054,119.6359598192067
45,89.7481078787517,118.27489147142248
46,87.91925083798901,117.03377234982011
47,86.31858642348104,116.29729206969846
48,84.72702275726832,115.40030072853014
49,83.37687393689772,114.3519618394319
50,82.30906504244827,113.84089102571195
51,81.01268097202356,112.9309199861852
52,79.7984751878866,112.26044883072184
53,78.61937503478224,111.61988953308453
54,77.61710701601615,111.11245033726543
55,76.69546601973937,110.35872451141232
56,75.91040993575012,109.96548953403027
57,75.01104895380234,109.35717514395957
58,74.11469383254293,108.91565446213882
59,73.36724453194924,108.5122018758785
60,72.72475233397016,108.3418148688564
61,71.97064629637148,108.09038325333997
62,71.3113407306123,107.74300093276256
63,70.70303199582064,107.36357098092196
64,70.01708825615025,106.91306029365519
65,69.44026541710599,106.57785596072982
66,68.90771605828286,106.29045093311173
67,68.47487252810144,106.04842118812108
68,68.17198905415998,105.63953513841105
69,67.6127120509082,105.1711953121333
70,67.22792207182138,104.98421065007486
71,66.78970966652992,104.71025151890403
72,66.36016370122347,104.5465477119411
73,65.97647760918449,104.43500367981169
74,65.63857624442315,104.34598946932239
75,65.38457380764609,104.34349119078276
76,65.05961960795881,104.213230615173
77,64.7529954941517,103.82923468024667
78,64.45731055902374,103.73617564387841
79,64.17597886136977,103.61378536198131
80,63.93319017691905,103.4980158982553
81,63.6783833277344,103.36248844698736
82,63.37677991703948,103.37429931769667
83,63.121061097442805,103.22907381508266
84,62.87921820898223,103.11547181589914
85,62.67536857647992,103.01372548591264
86,62.4022112845489,102.68488643743115
87,62.2843043384042,102.50497193571013
88,62.011203204336574,102.27627588009719
89,61.84380420205202,102.16279065842147
90,61.64679677026066,102.11867887155084
91,61.418625632537015,102.04716494525698
92,61.22899527977145,102.007943374418
93,61.011349355729415,101.94696266183253
94,60.81308282582522,101.89861717459569
95,60.559395467169225,101.83049751175295
96,60.426910974691324,101.7683089769344
97,60.28674299538324,101.72856254764844
98,60.08050476411952,101.5420483951717
99,59.95693100587731,101.4399424544681
100,59.843618049919606,101.32420817112887
101,59.61889811642597,101.11457272078496
102,59.42653741622016,100.95020127895451
103,59.313333481268,100.92080401619114
104,59.164071969854135,100.85985439338539
105,59.03416223934102,100.77619478755823
106,58.819519528096706,100.64348177593084
107,58.69391323277208,100.61265310161572
108,58.63374562259768,100.53382150579432
109,58.44192474905221,100.31905702080385
110,58.27332067473424,100.13094848744302
111,58.157663592112016,100.08845532088404
112,58.01769003942819,99.99674955708036
113,57.928374284906056,99.95414236871243
114,57.87685904965678,99.8217163394451
115,57.73633317343418,99.68158714773828
116,57.645507665411344,99.6230021445937
117,57.57915788365258,99.83060918648864
118,57.442163162501906,99.7867498961201
119,57.32124885295489,99.73363214602308
120,57.24960127233405,99.71215855715076
121,57.16204257157924,99.6308313113039
122,57.04738120672387,99.59797024136641
123,56.90160234010287,99.4544130302898
124,56.790306200382766,99.39601356013807
125,56.625198499732214,99.25798676442035
126,56.56866635778746,99.2499560557296
127,56.4969625306411,99.20939413995426
128,56.27688172558419,99.0714476809879
129,56.19559203847287,99.00912682564365
130,56.13367585784938,98.9265283838336
131,55.97755517612296,98.87197805171228
132,55.90699229063701,98.85229856778166
133,55.825233765472646,98.77016930449574
134,55.71836403483235,98.72215281064216
135,55.61764846105825,98.68272002462206
136,55.5481965779387,98.64999281688573
137,55.45764601860366,98.61837705008502
138,55.40428208669166,98.58503393959661
139,55.31831600143549,98.54572896511858
140,55.265523162157095,98.51837252264639
141,55.19260072254289,98.43429045755825
142,55.11575997010242,98.37708474048543
143,55.02447124531761,98.34814401581774
144,54.98378050704604,98.3160599157418
145,54.888863268489125,98.27091283892912
146,54.845275234098054,98.25525407080528
147,54.749367567574886,98.17043922659727
148,54.652557441277,98.07495494535709
149,54.61667334709946,98.05329661232823
150,54.56664370602043,97.9985396887692
151,54.454917401779106,97.94962224645026
152,54.41093851649733,98.17269465284689
153,54.35063690590981,98.15247393152715
154,54.27793086576931,98.12920553105246
155,54.21991039951897,98.08926503360513
156,54.138758070682556,98.06609540563872
157,54.082745698682956,98.0413306811778
158,54.01953094705008,98.0105415024168
159,53.97316438971714,97.98971066513266
160,53.93946649009931,97.95151879406414
161,53.79738859912471,97.90133351370369
162,53.745434966254415,97.87480934483855
163,53.69979389449858,97.84896996902877
164,53.567646199533314,97.79917538088161
165,53.46856866436776,97.7592707179838
