epoch,train_rmse,val_rmse
1,511.21363391747553,422.2268533590781
2,488.0876741256432,405.12821422967426
3,465.6589255562102,387.6643274657678
4,444.3935288399949,371.41680635086084
5,425.68974681300404,357.1366967076965
6,406.4804007447951,342.42881928002134
7,388.44403352782433,328.8401949196736
8,371.40386355949704,315.9477145873493
9,354.9663402692464,303.5093179536603
10,339.4737402987957,291.48127105403836
11,324.92737067439145,280.9316522336249
12,311.25631367053546,270.5663793351597
13,298.94695633923453,261.2767663936949
14,286.4268810378291,252.66162044773324
15,274.5236218972261,243.8515804624595
16,264.26185413384593,236.5827867144415
17,253.7932861205719,229.34268180554358
18,244.79774918812228,223.01058093772428
19,235.5254279489687,216.95251653478238
20,226.8367635886865,210.85055114473988
21,218.21911726872085,204.73307962750312
22,210.31991579687633,199.1734483944504
23,203.4007909957027,194.06525983210167
24,196.13936238960386,189.42574380437955
25,189.36652939371808,185.00254838921393
26,182.8751788492676,180.98643475661834
27,176.89826774812929,177.1767905564944
28,171.27322981065475,173.56865973999243
29,166.49404192444965,169.95397205618437
30,161.9973381048373,167.1799394556853
31,157.79938510676462,164.43889368506728
32,153.2351946000254,161.61054457634137
33,149.0341268603532,158.9371189907133
34,145.66714358977228,156.80608318868258
35,141.9313513201989,154.69124792638794
36,138.4562248943874,152.5696968544141
37,135.12336917709175,150.54949728736023
38,131.83141230616025,148.6596846991579
39,128.6523828913272,146.4345281690971
40,125.71532428235064,144.8280061620282
41,122.95170825101444,142.98010505945808
42,120.4963177315567,141.42991479162865
43,118.06386837206598,139.54405518000397
44,115.87719127235914,137.9603509017203
45,113.66116898399274,136.19331988272242
46,111.71613721437645,135.24839383673458
47,109.90030074521461,134.2752385038341
48,108.03123473956872,133.10756066480292
49,106.5627997035215,132.09389409565352
50,105.24578288636391,131.10082212812944
51,103.73992630276179,130.11590589716747
52,102.39168112205358,129.3341306410951
53,100.93510797456744,128.24609057585107
54,99.69152954571398,127.43774855682449
55,98.6547740391893,126.73357132209982
56,97.71931994431834,126.15398833318112
57,96.68592684314898,125.5412053827735
58,95.59425126734436,124.99775231758612
59,94.50691641070671,124.5417922561722
60,93.85040145936874,124.23319712866636
61,93.02473919952156,123.80748637522608
62,92.14524536782547,123.33397228202253
63,91.34121683299641,122.83232871017773
64,90.54602936918425,122.11163512245427
65,89.84357876089015,121.63321009105448
66,89.18272602670389,121.3510626125987
67,88.7554544356854,121.10709604051289
68,88.38319052932017,120.91457095915847
69,87.83042290747072,120.46135694672475
70,87.23736510308596,120.06025365369501
71,86.67646094843325,119.75429089652589
72,86.09102999237358,119.34854231378576
73,85.59723660295361,118.87165483588264
74,85.00012604176409,118.34688057785928
75,84.64499588280707,118.04209037790491
76,84.14929669304736,117.62677273591598
77,83.65902391203056,117.40843327433015
78,83.22745873176996,117.1611047049153
79,82.72561990991845,116.80841101158974
80,82.32008516217734,116.56821395601409
81,81.99655652148783,116.43784757126595
82,81.57503556352525,116.2231485414715
83,81.21795011080464,115.94917007934966
84,80.9025839857089,115.67838361286964
85,80.60772543908907,115.5310401870736
86,80.30293062471952,115.39573658903892
87,80.08663891949116,115.21933484266562
88,79.79460397871318,114.90203658069787
89,79.58722344608121,114.87416346767377
90,79.3057278802032,114.71090612182178
91,79.04706047285701,114.6748016292388
92,78.78862814876751,114.45344545500487
93,78.55056474340296,114.2011278150004
94,78.36621099146572,114.25524867122795
95,78.10404609967779,114.1547098929249
96,77.87023870963769,114.01522327960447
97,77.5986183241902,113.9029193079121
98,77.37981791077996,113.67408301427491
99,77.24755152743602,113.5981494852827
100,77.08330934292174,113.4513922783631
101,76.85470914742747,113.32205750289621
102,76.61579605609305,113.10669363063211
103,76.43324138372604,113.06165775570244
104,76.26734011694994,113.0250167361529
105,75.98000496285013,112.89653905124476
106,75.80146965377087,112.76809162983645
107,75.62830790128316,112.72907827694279
108,75.4636796507928,112.65842065225937
109,75.27285267661011,112.62559726125949
110,75.04611049727107,112.53063027846083
111,74.87494808726885,112.45450449799003
112,74.69666284731055,112.28914031868267
113,74.56704273580567,112.22475781986043
114,74.49686939474803,112.22227293880546
115,74.3355006819603,112.1202567255672
116,74.14666797905647,111.95407812251018
117,73.99814878525282,111.87113991221716
