stratum,n,r2,rmse,mae,mape
NMC,209743,0.9993911981582642,0.8432587146981632,0.4375602900981903,1625954.5
LFP,54924,0.9930965900421143,0.709799096132328,0.4940674901008606,0.54070544
Zn-ion,14161,0.9641895294189453,3.7911566227080136,2.7460098266601562,3.3812523
NCA,8815,0.9833206534385681,1.8336742329823057,1.1312696933746338,1.8091401
LCO,6896,0.952863872051239,3.8519512235696554,2.202282667160034,13212397.0
other,4321,0.9865503311157227,0.6330920179009992,0.48253345489501953,0.60011286
Na-ion,2009,0.9518043994903564,1.0427141200212136,0.7608453631401062,0.9163605
